"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"#Precauci<U+00F3>n impactante se derrumba la mitad de la secci<U+00F3>n conexi<U+00F3>n San Crist<U+00F3>bal Villalobos. No se permite m<U+00E1>s el p<U+2026> https://t.co/SWlZHhVstp",FALSE,3,NA,2018-10-17 17:04:15,TRUE,NA,"1052606227207864321",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SoloDimeA_",1,FALSE,FALSE,NA,NA
"RT @amilcarmontejo: Podr<U+00ED>a ayudarnos a compartir este mensaje, es para una vecina de la colonia Primero de Julio.

Agradezco su apoyo a otr<U+2026>",FALSE,0,NA,2018-10-17 16:59:16,FALSE,NA,"1052604972834144257",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ojitosl95753351",209,TRUE,FALSE,NA,NA
"@primeraplanagt @amilcarmontejo @SantosDalia @TRANSITO_GT @DTransitoPNC Camionetas viejas s<U+00ED>mbolo de robo de subsidios pr<U+00E9>ndales fuego <U+0001F525>",FALSE,0,"primeraplanagt",2018-10-17 16:56:10,FALSE,"1052577949231116288","1052604193956143104","2849316127","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Marenas0129",0,FALSE,FALSE,NA,NA
"RT @erwinconcua: Ante la #LluviaGT @Noticias_IGSS hace estas recomendaciones a los motoristas:
<U+0001F3CD> No conduzca a exceso de velocidad.
<U+0001F3CD> Use s<U+2026>",FALSE,0,NA,2018-10-17 16:51:45,FALSE,NA,"1052603079055630336",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SoloDimeA_",9,TRUE,FALSE,NA,NA
"@erwinconcua @amilcarmontejo @Noticias_IGSS Jajajaja como hay lluvia todos con casco para no mojarse pero en d<U+00ED>as s<U+2026> https://t.co/5JGgbz6TE1",FALSE,1,"erwinconcua",2018-10-17 16:51:40,TRUE,"1052569434391502849","1052603061443661824","337965530","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SoloDimeA_",0,FALSE,FALSE,NA,NA
"RT @PampichiNews: #ManifestacionGT de inquilinos del mercado No. 1 de #Amatitl<U+00E1>n, realizan marcha que sali<U+00F3> de Centro C<U+00ED>vico, avanzan por #<U+2026>",FALSE,0,NA,2018-10-17 16:50:01,FALSE,NA,"1052602643321954305",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","marielas23e",4,TRUE,FALSE,NA,NA
"@monicaguate @amilcarmontejo Seg<U+00FA>n, quieren privatizar el mercado municipal de Amatitl<U+00E1>n",FALSE,0,"monicaguate",2018-10-17 16:46:35,FALSE,"1052597041908600832","1052601779848863745","1072364006","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","otro_electrico",0,FALSE,FALSE,NA,NA
"RT @amilcarmontejo: Podr<U+00ED>a ayudarnos a compartir este mensaje, es para una vecina de la colonia Primero de Julio.

Agradezco su apoyo a otr<U+2026>",FALSE,0,NA,2018-10-17 16:46:09,FALSE,NA,"1052601670218252289",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","edgarEAstar",209,TRUE,FALSE,NA,NA
"RT @primeraplanagt: @amilcarmontejo @SantosDalia @TRANSITO_GT @DTransitoPNC este es el bus que tiene detenido el #TransitoGT en zona 5. Vin<U+2026>",FALSE,0,NA,2018-10-17 16:46:01,FALSE,NA,"1052601639432060928",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Lorena01729325",5,TRUE,FALSE,NA,NA
"RT @PampichiNews: #ManifestacionGT de inquilinos del mercado No. 1 de #Amatitl<U+00E1>n, realizan marcha que sali<U+00F3> de Centro C<U+00ED>vico, avanzan por #<U+2026>",FALSE,0,NA,2018-10-17 16:40:41,FALSE,NA,"1052600296948543490",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","walter2019I",4,TRUE,FALSE,NA,NA
"RT @PampichiNews: #ManifestacionGT de inquilinos del mercado No. 1 de #Amatitl<U+00E1>n, realizan marcha que sali<U+00F3> de Centro C<U+00ED>vico, avanzan por #<U+2026>",FALSE,0,NA,2018-10-17 16:40:25,FALSE,NA,"1052600226706534405",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PampichiNews",4,TRUE,FALSE,NA,NA
"RT @amilcarmontejo: Podr<U+00ED>a ayudarnos a compartir este mensaje, es para una vecina de la colonia Primero de Julio.

Agradezco su apoyo a otr<U+2026>",FALSE,0,NA,2018-10-17 16:37:50,FALSE,NA,"1052599576920641536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Francis76412106",209,TRUE,FALSE,NA,NA
"RT @amilcarmontejo: Podr<U+00ED>a ayudarnos a compartir este mensaje, es para una vecina de la colonia Primero de Julio.

Agradezco su apoyo a otr<U+2026>",FALSE,0,NA,2018-10-17 16:37:12,FALSE,NA,"1052599420510973952",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","oamazariegos",209,TRUE,FALSE,NA,NA
"RT @PampichiNews: #ManifestacionGT de inquilinos del mercado No. 1 de #Amatitl<U+00E1>n, realizan marcha que sali<U+00F3> de Centro C<U+00ED>vico, avanzan por #<U+2026>",FALSE,0,NA,2018-10-17 16:36:48,FALSE,NA,"1052599317469380608",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CUTRIGUA",4,TRUE,FALSE,NA,NA
"#ManifestacionGT de inquilinos del mercado No. 1 de #Amatitl<U+00E1>n, realizan marcha que sali<U+00F3> de Centro C<U+00ED>vico, avanzan<U+2026> https://t.co/xBAFF0lm6B",FALSE,5,"PampichiNews",2018-10-17 16:34:13,TRUE,"1052587303661658113","1052598669336293378","751919185","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PampichiNews",4,FALSE,FALSE,NA,NA
"RT @erwinconcua: Ante la #LluviaGT @Noticias_IGSS hace estas recomendaciones a los motoristas:
<U+0001F3CD> No conduzca a exceso de velocidad.
<U+0001F3CD> Use s<U+2026>",FALSE,0,NA,2018-10-17 16:31:33,FALSE,NA,"1052597996892905477",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","elbekgt",9,TRUE,FALSE,NA,NA
"@PampichiNews https://t.co/fzy7jMavkO",FALSE,0,"PampichiNews",2018-10-17 16:31:19,FALSE,NA,"1052597937673523202","751919185","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","elbekgt",0,FALSE,FALSE,NA,NA
"@amilcarmontejo Motivo????",FALSE,0,"amilcarmontejo",2018-10-17 16:27:45,FALSE,"1052591906469924865","1052597041908600832","372126670","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","monicaguate",0,FALSE,FALSE,NA,NA
"RT @amilcarmontejo: Migrantes de Honduras llegaron a Ciudad Guatemala, provenientes de Chiquimula y Zacapa.

M<U+00E1>s de un centenar se cubren d<U+2026>",FALSE,0,NA,2018-10-17 16:25:25,FALSE,NA,"1052596454026559488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Luisa36956804",40,TRUE,FALSE,NA,NA
"RT @amilcarmontejo: Podr<U+00ED>a ayudarnos a compartir este mensaje, es para una vecina de la colonia Primero de Julio.

Agradezco su apoyo a otr<U+2026>",FALSE,0,NA,2018-10-17 16:24:55,FALSE,NA,"1052596327027236864",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","amor_fe_spranza",209,TRUE,FALSE,NA,NA
"RT @erwinconcua: Ante la #LluviaGT @Noticias_IGSS hace estas recomendaciones a los motoristas:
<U+0001F3CD> No conduzca a exceso de velocidad.
<U+0001F3CD> Use s<U+2026>",FALSE,0,NA,2018-10-17 16:22:12,FALSE,NA,"1052595645775798273",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","isolina_mariza",9,TRUE,FALSE,NA,NA
"RT @amilcarmontejo: Podr<U+00ED>a ayudarnos a compartir este mensaje, es para una vecina de la colonia Primero de Julio.

Agradezco su apoyo a otr<U+2026>",FALSE,0,NA,2018-10-17 16:22:01,FALSE,NA,"1052595599873327105",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Luisa36956804",209,TRUE,FALSE,NA,NA
"RT @amilcarmontejo: Podr<U+00ED>a ayudarnos a compartir este mensaje, es para una vecina de la colonia Primero de Julio.

Agradezco su apoyo a otr<U+2026>",FALSE,0,NA,2018-10-17 16:20:19,FALSE,NA,"1052595168313004032",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","canxiithaa",209,TRUE,FALSE,NA,NA
"#TomaEnCuenta Una #ManifestacionGT de inquilinos de un mercado de Amatitl<U+00E1>n, realizan marcha que sali<U+00F3> de Centro C<U+00ED><U+2026> https://t.co/kjK7s2CZCX",FALSE,0,NA,2018-10-17 16:18:44,TRUE,NA,"1052594770386726912",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","republicagt",0,FALSE,FALSE,NA,NA
"@amilcarmontejo Mejor no salgan de sus casa <U+0001F3E1> se los recomienda @amilcarmontejo",FALSE,0,"amilcarmontejo",2018-10-17 16:17:29,FALSE,"1052591906469924865","1052594456321511424","372126670","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","David37332002",0,FALSE,FALSE,NA,NA
"#LRN Tomarlo en cuenta por #Tr<U+00E1>ficoGT. https://t.co/GwTCd0UxnW",FALSE,1,NA,2018-10-17 16:12:45,FALSE,NA,"1052593267911655426",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Lared1061",0,FALSE,FALSE,NA,NA
"DCH Informa:

Se reporta alta carga vehicular debido a manifestaciones frente a congreso, se recomienda utilizar v<U+00ED><U+2026> https://t.co/HEQqjQLyEV",FALSE,5,NA,2018-10-17 16:12:32,TRUE,NA,"1052593210336432128",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DCH_gt",3,FALSE,FALSE,NA,NA
"@JuniOficiial @amilcarmontejo Ya no es novedad <U+0001F62D><U+0001F62D><U+0001F613><U+0001F613>",FALSE,0,"JuniOficiial",2018-10-17 16:11:43,FALSE,"1052572480378994688","1052593007558623233","103093221","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jrodasdivas",0,FALSE,FALSE,NA,NA
"RT @erwinconcua: Ante la #LluviaGT @Noticias_IGSS hace estas recomendaciones a los motoristas:
<U+0001F3CD> No conduzca a exceso de velocidad.
<U+0001F3CD> Use s<U+2026>",FALSE,0,NA,2018-10-17 16:10:37,FALSE,NA,"1052592728045961217",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","burdet_sergio",9,TRUE,FALSE,NA,NA
"RT @amilcarmontejo: #ManifestacionGT de inquilinos de un mercado de Amatitl<U+00E1>n, realizan marcha que sali<U+00F3> de Centro C<U+00ED>vico, avanzan por #Pas<U+2026>",FALSE,0,NA,2018-10-17 16:09:17,FALSE,NA,"1052592395169222657",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CanssecoSoffy",2,TRUE,FALSE,NA,NA
"RT @amilcarmontejo: Podr<U+00ED>a ayudarnos a compartir este mensaje, es para una vecina de la colonia Primero de Julio.

Agradezco su apoyo a otr<U+2026>",FALSE,0,NA,2018-10-17 16:08:38,FALSE,NA,"1052592228533702656",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ek0561",209,TRUE,FALSE,NA,NA
"#ManifestacionGT de inquilinos de un mercado de Amatitl<U+00E1>n, realizan marcha que sali<U+00F3> de Centro C<U+00ED>vico, avanzan por<U+2026> https://t.co/MEv0QqN6oe",FALSE,12,NA,2018-10-17 16:07:21,TRUE,NA,"1052591906469924865",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","amilcarmontejo",2,FALSE,FALSE,NA,NA
"RT @primeraplanagt: @amilcarmontejo @SantosDalia @TRANSITO_GT @DTransitoPNC este es el bus que tiene detenido el #TransitoGT en zona 5. Vin<U+2026>",FALSE,0,NA,2018-10-17 16:07:14,FALSE,NA,"1052591878296756225",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SSPE15",5,TRUE,FALSE,NA,NA
"RT @erwinconcua: Ante la #LluviaGT @Noticias_IGSS hace estas recomendaciones a los motoristas:
<U+0001F3CD> No conduzca a exceso de velocidad.
<U+0001F3CD> Use s<U+2026>",FALSE,0,NA,2018-10-17 16:05:05,FALSE,NA,"1052591335788740610",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","amilcarmontejo",9,TRUE,FALSE,NA,NA
"RT @JuniOficiial: Tr<U+00E1>fico pesado en el blv el naranjo a zona 1 y perif<U+00E9>rico. #TraficoGT @amilcarmontejo https://t.co/zq9xuGiu2h",FALSE,0,NA,2018-10-17 16:04:53,FALSE,NA,"1052591287474561024",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","amilcarmontejo",2,TRUE,FALSE,NA,NA
"RT @condesoficonde: @PMTVILLACANALES @PMTSCP @SantosDalia @amilcarmontejo  As<U+00ED> la cola dentro de colonia Ca<U+00F1>adas del r<U+00ED>o. https://t.co/HhN3<U+2026>",FALSE,0,NA,2018-10-17 16:04:44,FALSE,NA,"1052591249021112320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","amilcarmontejo",2,TRUE,FALSE,NA,NA
"RT @primeraplanagt: @amilcarmontejo @SantosDalia @TRANSITO_GT @DTransitoPNC este es el bus que tiene detenido el #TransitoGT en zona 5. Vin<U+2026>",FALSE,0,NA,2018-10-17 16:04:26,FALSE,NA,"1052591172085063690",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","amilcarmontejo",5,TRUE,FALSE,NA,NA
"@villejenny buen d<U+00ED>a, <U+00BF>donde es?",FALSE,0,"villejenny",2018-10-17 16:04:03,FALSE,"1052578765996470272","1052591077058928641","40362697","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","amilcarmontejo",0,FALSE,FALSE,NA,NA
"@Weer_Garcia coordino gracias",FALSE,0,"Weer_Garcia",2018-10-17 16:03:30,FALSE,"1052590764746784768","1052590937870921728","71331202","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","amilcarmontejo",0,FALSE,FALSE,NA,NA
"@amilcarmontejo colapasada ruta 4! https://t.co/9lmRSI8B48",FALSE,0,"amilcarmontejo",2018-10-17 16:02:49,FALSE,NA,"1052590764746784768","372126670","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Weer_Garcia",0,FALSE,FALSE,NA,NA
"@krchapina @amilcarmontejo @traficogt Llevo 1 hora de cola solo hay v<U+00ED>a para la capital y para dentro de boca del m<U+2026> https://t.co/CqnJRwmdz4",FALSE,0,"krchapina",2018-10-17 15:55:12,TRUE,"1052555629364170753","1052588848343994369","223513312","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LaChaparriiz",0,FALSE,FALSE,NA,NA
"#Precauci<U+00F3>nGT por 3 veh<U+00ED>culos de transporte pesado averiados en:

1. El Atl<U+00E1>ntico, km 11 z 18.
2. Bulevar Los Proce<U+2026> https://t.co/rQhhJQiyvi",FALSE,0,NA,2018-10-17 15:52:02,TRUE,NA,"1052588054114955265",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GtLiberal",0,FALSE,FALSE,NA,NA
"RT @amilcarmontejo: Podr<U+00ED>a ayudarnos a compartir este mensaje, es para una vecina de la colonia Primero de Julio.

Agradezco su apoyo a otr<U+2026>",FALSE,0,NA,2018-10-17 15:48:18,FALSE,NA,"1052587111034081281",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BrandComando",209,TRUE,FALSE,NA,NA
"RT @denuncia_lacras: Todos los d<U+00ED>as! Esto tambien es dinero del pa<U+00ED>s que se pierde pero es mejor criticar politicos que a nosotros mismos #<U+2026>",FALSE,0,NA,2018-10-17 15:21:08,FALSE,NA,"1052580274419191808",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DashcamGT",1,TRUE,FALSE,NA,NA
"RT @amilcarmontejo: Podr<U+00ED>a ayudarnos a compartir este mensaje, es para una vecina de la colonia Primero de Julio.

Agradezco su apoyo a otr<U+2026>",FALSE,0,NA,2018-10-17 15:20:17,FALSE,NA,"1052580063097626625",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","fc71eaf0f117421",209,TRUE,FALSE,NA,NA
"@amilcarmontejo  @netobran  @BVoluntariosGT @bomberosmuni  @ConredGuatemala https://t.co/BGPvdnSn2B",FALSE,0,"amilcarmontejo",2018-10-17 15:15:08,FALSE,NA,"1052578765996470272","372126670","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","villejenny",0,FALSE,FALSE,NA,NA
"@amilcarmontejo @SantosDalia @TRANSITO_GT @DTransitoPNC este es el bus que tiene detenido el #TransitoGT en zona 5.<U+2026> https://t.co/YX7UDYE1Uv",FALSE,6,"amilcarmontejo",2018-10-17 15:11:53,TRUE,NA,"1052577949231116288","372126670","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","primeraplanagt",5,FALSE,FALSE,NA,NA
"RT @amilcarmontejo: Podr<U+00ED>a ayudarnos a compartir este mensaje, es para una vecina de la colonia Primero de Julio.

Agradezco su apoyo a otr<U+2026>",FALSE,0,NA,2018-10-17 15:11:21,FALSE,NA,"1052577814967439360",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Elmercin",209,TRUE,FALSE,NA,NA
"RT @infoTRAFICOgt: <U+00BF>Vive en Villanueva y sube el bulevar sur de Ciudad San Crist<U+00F3>bal para ir hasta la capital? pues deber<U+00E1> levantarse m<U+00E1>s t<U+2026>",FALSE,0,NA,2018-10-17 15:03:52,FALSE,NA,"1052575929065766912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PinedaePineda",80,TRUE,FALSE,NA,NA
"RT @amilcarmontejo: Podr<U+00ED>a ayudarnos a compartir este mensaje, es para una vecina de la colonia Primero de Julio.

Agradezco su apoyo a otr<U+2026>",FALSE,0,NA,2018-10-17 14:59:51,FALSE,NA,"1052574920289542145",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","heidi_acra",209,TRUE,FALSE,NA,NA
"RT @amilcarmontejo: Podr<U+00ED>a ayudarnos a compartir este mensaje, es para una vecina de la colonia Primero de Julio.

Agradezco su apoyo a otr<U+2026>",FALSE,0,NA,2018-10-17 14:52:43,FALSE,NA,"1052573124049477632",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mstuardoporras",209,TRUE,FALSE,NA,NA
"RT @infoTRAFICOgt: <U+00BF>Vive en Villanueva y sube el bulevar sur de Ciudad San Crist<U+00F3>bal para ir hasta la capital? pues deber<U+00E1> levantarse m<U+00E1>s t<U+2026>",FALSE,0,NA,2018-10-17 14:51:31,FALSE,NA,"1052572822151806976",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","burdet_sergio",80,TRUE,FALSE,NA,NA
"RT @erwinconcua: Ante la #LluviaGT @Noticias_IGSS hace estas recomendaciones a los motoristas:
<U+0001F3CD> No conduzca a exceso de velocidad.
<U+0001F3CD> Use s<U+2026>",FALSE,0,NA,2018-10-17 14:50:55,FALSE,NA,"1052572673761521665",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CarlaMijangos_",9,TRUE,FALSE,NA,NA
"@PMTVILLACANALES @PMTSCP @SantosDalia @amilcarmontejo  As<U+00ED> la cola dentro de colonia Ca<U+00F1>adas del r<U+00ED>o. https://t.co/HhN3VnWcom",FALSE,2,"PMTVILLACANALES",2018-10-17 14:50:13,FALSE,NA,"1052572495864320000","4785000492","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","condesoficonde",2,FALSE,FALSE,NA,NA
"Tr<U+00E1>fico pesado en el blv el naranjo a zona 1 y perif<U+00E9>rico. #TraficoGT @amilcarmontejo https://t.co/zq9xuGiu2h",FALSE,2,NA,2018-10-17 14:50:09,FALSE,NA,"1052572480378994688",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JuniOficiial",2,FALSE,FALSE,NA,NA
"RT @amilcarmontejo: Podr<U+00ED>a ayudarnos a compartir este mensaje, es para una vecina de la colonia Primero de Julio.

Agradezco su apoyo a otr<U+2026>",FALSE,0,NA,2018-10-17 14:49:43,FALSE,NA,"1052572371670851584",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","djtato28",209,TRUE,FALSE,NA,NA
"RT @amilcarmontejo: Podr<U+00ED>a ayudarnos a compartir este mensaje, es para una vecina de la colonia Primero de Julio.

Agradezco su apoyo a otr<U+2026>",FALSE,0,NA,2018-10-17 14:49:13,FALSE,NA,"1052572245191737357",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","burdet_sergio",209,TRUE,FALSE,NA,NA
"RT @krchapina: @traficogt salida de #BocaDelMonte a la #CiudadDeGuatemala en caos total por la cantidad de veh<U+00ED>culos que intentan salir. @a<U+2026>",FALSE,0,NA,2018-10-17 14:48:49,FALSE,NA,"1052572143807029248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jv4len",10,TRUE,FALSE,NA,NA
"Todos los d<U+00ED>as! Esto tambien es dinero del pa<U+00ED>s que se pierde pero es mejor criticar politicos que a nosotros mismo<U+2026> https://t.co/cXp1kqCDfC",FALSE,0,NA,2018-10-17 14:47:25,TRUE,NA,"1052571792496320512",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","denuncia_lacras",1,FALSE,FALSE,NA,NA
